"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3463","deleteUserWithInvalidToken_returnsBadRequestStatus","NotesApiTestSuite","Mon Feb 17 17:48:02 GMT 2025","passed","Mon Feb 17 17:48:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","deleteUserWithInvalidToken_returnsBadRequestStatus"
"","252","getNoteWithInvalidId_returnsBadRequestStatus","NotesApiTestSuite","Mon Feb 17 17:48:06 GMT 2025","passed","Mon Feb 17 17:48:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","getNoteWithInvalidId_returnsBadRequestStatus"
"","278","putNoteWithValidIdAndBody_returnsSuccessStatusAndNote","NotesApiTestSuite","Mon Feb 17 17:48:07 GMT 2025","passed","Mon Feb 17 17:48:08 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","putNoteWithValidIdAndBody_returnsSuccessStatusAndNote"
"","180","getUserProfile_returnsSuccessStatus","NotesApiTestSuite","Mon Feb 17 17:48:07 GMT 2025","passed","Mon Feb 17 17:48:07 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","getUserProfile_returnsSuccessStatus"
"","110","logoutUser_withoutAuthorization__returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:48:06 GMT 2025","passed","Mon Feb 17 17:48:07 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","NotesApiUnauthorizedUserTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","logoutUser_withoutAuthorization__returnsUnauthorizedRequestStatus"
"","323","loggingUserWithValidCredentials_returnsSuccessStatusAndToken","NotesApiTestSuite","Mon Feb 17 17:48:07 GMT 2025","passed","Mon Feb 17 17:48:07 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","loggingUserWithValidCredentials_returnsSuccessStatusAndToken"
"","405","changeUserPassword_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:48:06 GMT 2025","passed","Mon Feb 17 17:48:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","NotesApiUnauthorizedUserTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","changeUserPassword_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","95","putNote_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:48:07 GMT 2025","passed","Mon Feb 17 17:48:07 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","NotesApiUnauthorizedUserNotesTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","putNote_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","4005","healthOfNotesApiService_returnsSuccessStatus","NotesApiTestSuite","Mon Feb 17 17:48:02 GMT 2025","passed","Mon Feb 17 17:48:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiCommonTests","NotesApiCommonTests","com.harshitbhardwaj.tests.NotesApiCommonTests","healthOfNotesApiService_returnsSuccessStatus"
"","158","postNote_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:48:07 GMT 2025","passed","Mon Feb 17 17:48:07 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","NotesApiUnauthorizedUserNotesTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","postNote_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","202","getNoteWithValidId_returnsSuccessStatusAndNote","NotesApiTestSuite","Mon Feb 17 17:48:07 GMT 2025","passed","Mon Feb 17 17:48:07 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","getNoteWithValidId_returnsSuccessStatusAndNote"
"","170","getUserProfile_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:48:06 GMT 2025","passed","Mon Feb 17 17:48:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","NotesApiUnauthorizedUserTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","getUserProfile_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","271","registeringValidUser_returnsSuccessStatus","NotesApiTestSuite","Mon Feb 17 17:48:07 GMT 2025","passed","Mon Feb 17 17:48:07 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","registeringValidUser_returnsSuccessStatus"
"","298","postValidNote_returnsSuccessStatus","NotesApiTestSuite","Mon Feb 17 17:48:06 GMT 2025","passed","Mon Feb 17 17:48:07 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","postValidNote_returnsSuccessStatus"
"","116","registeringUserWithInvalidPassword_returnsBadRequestStatus","NotesApiTestSuite","Mon Feb 17 17:48:06 GMT 2025","passed","Mon Feb 17 17:48:07 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","registeringUserWithInvalidPassword_returnsBadRequestStatus"
"","335","patchNoteWithValidIdAndBody_returnsSuccessStatusAndNote","NotesApiTestSuite","Mon Feb 17 17:48:07 GMT 2025","passed","Mon Feb 17 17:48:07 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","patchNoteWithValidIdAndBody_returnsSuccessStatusAndNote"
"","190","getNoteWithValidNotFoundId_returnsNotFoundStatus","NotesApiTestSuite","Mon Feb 17 17:48:06 GMT 2025","passed","Mon Feb 17 17:48:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","getNoteWithValidNotFoundId_returnsNotFoundStatus"
"","202","logoutUserWithInvalidToken_returnsBadRequestStatus","NotesApiTestSuite","Mon Feb 17 17:48:06 GMT 2025","passed","Mon Feb 17 17:48:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","logoutUserWithInvalidToken_returnsBadRequestStatus"
"","124","getNote_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:48:06 GMT 2025","passed","Mon Feb 17 17:48:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","NotesApiUnauthorizedUserNotesTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","getNote_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","136","patchNote_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:48:06 GMT 2025","passed","Mon Feb 17 17:48:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","NotesApiUnauthorizedUserNotesTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","patchNote_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","135","patchNoteWithinvalidBody_returnsBadRequestStatus","NotesApiTestSuite","Mon Feb 17 17:48:07 GMT 2025","passed","Mon Feb 17 17:48:07 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","patchNoteWithinvalidBody_returnsBadRequestStatus"
"","191","deleteValidNote_returnsSuccessStatus","NotesApiTestSuite","Mon Feb 17 17:48:08 GMT 2025","passed","Mon Feb 17 17:48:08 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","deleteValidNote_returnsSuccessStatus"
"","241","getAllNotesInitially_returnsNoNotesFound","NotesApiTestSuite","Mon Feb 17 17:48:06 GMT 2025","passed","Mon Feb 17 17:48:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserNotesTests","NotesApiUserNotesTests","com.harshitbhardwaj.tests.NotesApiUserNotesTests","getAllNotesInitially_returnsNoNotesFound"
"","3466","changeUserPassword_withoutAuthorizationAndPayload__returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:48:02 GMT 2025","passed","Mon Feb 17 17:48:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","NotesApiUnauthorizedUserTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","changeUserPassword_withoutAuthorizationAndPayload__returnsUnauthorizedRequestStatus"
"","114","postNote_withoutAuthorizationAndPayload_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:48:06 GMT 2025","passed","Mon Feb 17 17:48:07 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","NotesApiUnauthorizedUserNotesTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","postNote_withoutAuthorizationAndPayload_returnsUnauthorizedRequestStatus"
"","4004","deleteNote_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:48:02 GMT 2025","passed","Mon Feb 17 17:48:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","NotesApiUnauthorizedUserNotesTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","deleteNote_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","151","registeringUserWithInvalidEmail_returnsBadRequestStatus","NotesApiTestSuite","Mon Feb 17 17:48:06 GMT 2025","passed","Mon Feb 17 17:48:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","registeringUserWithInvalidEmail_returnsBadRequestStatus"
"","105","getAllNotes_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:48:06 GMT 2025","passed","Mon Feb 17 17:48:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","NotesApiUnauthorizedUserNotesTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserNotesTests","getAllNotes_withoutAuthorization_returnsUnauthorizedRequestStatus"
"","355","loggingUserWithInvalidCredentials_returnsBadRequestStatus","NotesApiTestSuite","Mon Feb 17 17:48:06 GMT 2025","passed","Mon Feb 17 17:48:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","loggingUserWithInvalidCredentials_returnsBadRequestStatus"
"","197","logoutUserWithValidToken_returnsSuccessStatus","NotesApiTestSuite","Mon Feb 17 17:48:07 GMT 2025","passed","Mon Feb 17 17:48:08 GMT 2025","com.harshitbhardwaj.tests.NotesApiUserTests","NotesApiUserTests","com.harshitbhardwaj.tests.NotesApiUserTests","logoutUserWithValidToken_returnsSuccessStatus"
"","193","deleteUserProfile_withoutAuthorization_returnsUnauthorizedRequestStatus","NotesApiTestSuite","Mon Feb 17 17:48:06 GMT 2025","passed","Mon Feb 17 17:48:06 GMT 2025","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","NotesApiUnauthorizedUserTests","com.harshitbhardwaj.tests.NotesApiUnauthorizedUserTests","deleteUserProfile_withoutAuthorization_returnsUnauthorizedRequestStatus"
